command,type_of_record,sequence_number,preamble,rank,car_number,unique_id,completed_laps,elapsed_time,last_laptime,lap_status,best_laptime,best_lap,time_behind_leader,laps_behind_leader,time_behind_prec,laps_behind_prec,overall_rank,overall_best_laptime,current_status,track_status,pit_stop_count,last_pitted_lap,start_position,laps_led
$C,U,721043,R.I,6,98,11,147,7665.4013,77.6845,T,40.7202,94,6.2057,0,2.8432,0,6,40.7202,Active,Y,4,125,12,0
$C,U,1507474,R.I,7,24,23,146,7588.289,48.332,T,40.7937,127,0.0,1,0.0,1,7,40.7937,Active,Y,4,125,24,0
$C,U,1507475,R.I,7,24,23,147,7666.6025,78.3135,T,40.7937,127,7.4069,0,1.2012,0,7,40.7937,Active,Y,4,125,24,0
$C,U,524434,R.I,8,9,8,146,7590.0638,50.0798,T,40.6543,133,0.0,1,0.0,1,8,40.6543,Active,Y,4,130,9,0
$C,U,524435,R.I,8,9,8,147,7667.913,77.8492,T,40.6543,133,8.7174,0,1.3105,0,8,40.6543,Active,Y,4,130,9,0
$C,U,655506,R.I,9,4,10,146,7592.0603,51.3834,T,40.7921,36,0.0,1,0.0,1,9,40.7921,Active,Y,4,127,11,0
$C,U,1245330,R.I,23,59,19,146,7669.1971,78.0784,T,41.0912,132,10.0015,1,5.5018,0,23,41.0912,Active,Y,6,129,20,0
$C,U,458897,R.I,24,3,7,145,7539.222,78.8056,T,40.1538,131,0.0,2,0.0,1,24,40.1538,Contact,Y,4,128,8,0
$C,U,1573009,R.I,25,26,24,145,7596.4895,55.0369,T,40.8811,115,0.0,2,57.2675,0,25,40.8811,Active,Y,6,134,25,0
$C,U,655507,R.I,9,4,10,147,7670.7156,78.6553,T,40.7921,36,11.52,0,2.8026,0,9,40.7921,Active,Y,4,127,11,0
$C,U,196754,R.I,10,1,3,146,7592.3835,51.1704,T,40.7755,36,0.0,1,0.0,1,10,40.7755,Active,Y,5,135,4,3
$C,U,196755,R.I,10,1,3,147,7671.9708,79.5873,T,40.7755,36,12.7752,0,1.2552,0,10,40.7755,Active,Y,5,135,4,3
$C,U,1900691,R.I,11,15,29,147,7672.3627,79.6751,T,40.4614,42,13.1671,0,0.3919,0,11,40.4614,Active,Y,5,138,30,12
$C,U,1310866,R.I,12,29,20,146,7593.0168,51.3848,T,40.2314,110,0.0,1,0.0,1,12,40.2314,Active,Y,5,141,21,3
$C,U,1310867,R.I,12,29,20,147,7673.4335,80.4167,T,40.2314,110,14.2379,0,1.0708,0,12,40.2314,Active,Y,5,141,21,3
$C,U,1638546,R.I,13,64,25,146,7593.1616,51.4328,T,40.6814,39,0.0,1,0.0,1,13,40.6814,Active,Y,4,131,26,1
$C,U,1966227,R.I,13,60,30,147,7674.0974,80.4193,T,40.64,37,14.9018,0,0.6639,0,13,40.64,Active,Y,4,131,31,0
$C,U,1638547,R.I,14,64,25,147,7674.8007,81.6391,T,40.6814,39,15.6051,0,0.7033,0,14,40.6814,Active,Y,4,131,26,1
$C,U,1114258,R.I,15,6,17,146,7594.2749,52.6955,T,40.6059,109,0.0,1,0.0,1,15,40.6059,Active,Y,5,137,18,0
$C,U,1704083,R.I,15,66,26,147,7675.6566,81.2284,T,40.9943,106,16.461,0,0.8559,0,15,40.9943,Active,Y,5,136,27,0
$C,U,786578,R.I,17,19,12,146,7595.4055,53.7205,T,40.9694,111,0.0,1,1.1306,0,17,40.9694,Active,Y,4,141,13,7
$C,U,1114258,R.I,16,6,17,146,7594.2749,52.6955,T,40.6059,109,0.0,1,0.0,1,16,40.6059,Active,Y,5,137,18,0
$C,U,1114259,R.I,16,6,17,147,7676.5341,82.2592,T,40.6059,109,17.3385,0,0.8775,0,16,40.6059,Active,Y,5,137,18,0
$C,U,786578,R.I,17,19,12,146,7595.4055,53.7205,T,40.9694,111,0.0,1,0.0,1,17,40.9694,Active,Y,4,141,13,7
$C,U,786579,R.I,17,19,12,147,7679.0266,83.6211,T,40.9694,111,19.831,0,2.4925,0,17,40.9694,Active,Y,4,141,13,7
$C,U,1376402,R.I,18,88,21,146,7597.243,55.2048,T,40.9438,41,0.0,1,0.0,1,18,40.9438,Active,Y,6,141,22,0
$C,U,1573010,R.I,24,26,24,146,7679.8704,83.3809,T,40.8811,115,20.6748,1,10.6733,0,24,40.8811,Active,Y,6,134,25,0
$C,U,458897,R.I,25,3,7,145,7539.222,78.8056,T,40.1538,131,0.0,2,0.0,1,25,40.1538,Contact,Y,4,128,8,0
$C,U,2097297,R.I,26,17,32,145,7599.3377,57.0774,T,41.061,36,0.0,2,60.1157,0,26,41.061,Active,Y,7,142,33,0
$C,U,1376403,R.I,18,88,21,147,7680.9643,83.7213,T,40.9438,41,21.7687,0,1.9377,0,18,40.9438,Active,Y,6,141,22,0
$C,U,917650,R.I,19,23,14,146,7598.0545,56.2782,T,40.2602,34,0.0,1,0.0,1,19,40.2602,Active,Y,5,141,15,0
$C,U,917651,R.I,19,23,14,147,7681.9464,83.8919,T,40.2602,34,22.7508,0,0.9821,0,19,40.2602,Active,Y,5,141,15,0
$C,U,589971,R.I,20,14,9,147,7682.2642,83.9647,T,40.2389,34,23.0686,0,0.3178,0,20,40.2389,Active,Y,6,143,10,19
$C,U,2097298,R.I,25,17,32,146,7682.6663,83.3286,T,41.061,36,23.4707,1,2.7959,0,25,41.061,Active,Y,7,142,33,0
$C,U,458897,R.I,26,3,7,145,7539.222,78.8056,T,40.1538,131,0.0,2,0.0,1,26,40.1538,Contact,Y,4,128,8,0
$C,U,1441938,R.I,21,25,22,146,7600.6647,58.5982,T,40.7877,108,0.0,1,0.0,1,21,40.7877,Active,Y,5,141,23,0
$C,U,1769613,R.I,27,7,27,141,7602.7572,55.0023,T,41.5082,38,0.0,6,63.5352,4,27,41.5082,Active,Y,8,138,28,0
$C,U,1441939,R.I,21,25,22,147,7683.0397,82.375,T,40.7877,108,23.8441,0,0.7755,0,21,40.7877,Active,Y,5,141,23,0
$C,U,327826,R.I,22,21,5,146,7663.6953,77.4303,T,40.817,38,4.4997,1,0.0,1,22,40.817,Active,Y,5,129,6,3
$C,U,1769614,R.I,27,7,27,142,7683.9427,81.1855,T,41.5082,38,24.7471,5,144.7207,3,27,41.5082,Active,Y,8,138,28,0
$C,R,393283,R.I,30,13,6,67,3557.4546,41.9554,T,40.3864,31,0.0,80,0.0,43,30,40.3864,Contact,Y,2,50,7,0
$C,R,983086,R.I,32,30,15,46,1969.6151,41.3566,T,40.578,36,0.0,101,0.0,11,32,40.578,Contact,Y,1,33,16,0
$C,R,1179693,R.I,33,33,18,45,1965.4848,44.3156,T,41.3788,37,0.0,102,0.0,1,33,41.3788,Contact,Y,1,31,19,0
$C,R,1835065,R.I,31,10,28,57,2868.7882,42.6411,T,40.4135,37,0.0,90,0.0,10,31,40.4135,Contact,Y,2,53,29,0
$C,R,1048686,R.I,29,32,16,110,6069.9208,368.7691,P,40.7849,103,0.0,37,0.0,27,29,40.7849,Mechanical,Y,6,110,17,0
$C,R,393283,R.I,30,13,6,67,3557.4546,41.9554,T,40.3864,31,0.0,80,0.0,43,30,40.3864,Contact,Y,2,50,7,0
$C,R,983086,R.I,32,30,15,46,1969.6151,41.3566,T,40.578,36,0.0,101,0.0,11,32,40.578,Contact,Y,1,33,16,0
$C,R,1179693,R.I,33,33,18,45,1965.4848,44.3156,T,41.3788,37,0.0,102,0.0,1,33,41.3788,Contact,Y,1,31,19,0
$C,R,1835065,R.I,31,10,28,57,2868.7882,42.6411,T,40.4135,37,0.0,90,0.0,10,31,40.4135,Contact,Y,2,53,29,0
$C,R,1048686,R.I,29,32,16,110,6069.9208,368.7691,P,40.7849,103,0.0,37,0.0,27,29,40.7849,Mechanical,Y,6,110,17,0
$C,R,393283,R.I,30,13,6,67,3557.4546,41.9554,T,40.3864,31,0.0,80,0.0,43,30,40.3864,Contact,Y,2,50,7,0
$C,R,983086,R.I,32,30,15,46,1969.6151,41.3566,T,40.578,36,0.0,101,0.0,11,32,40.578,Contact,Y,1,33,16,0
$C,R,1179693,R.I,33,33,18,45,1965.4848,44.3156,T,41.3788,37,0.0,102,0.0,1,33,41.3788,Contact,Y,1,31,19,0
$C,R,1835065,R.I,31,10,28,57,2868.7882,42.6411,T,40.4135,37,0.0,90,0.0,10,31,40.4135,Contact,Y,2,53,29,0
$C,U,131220,R.I,1,12,2,148,7753.4179,94.2223,T,40.359,36,0.0,0,0.0,0,1,40.359,Active,Y,4,129,3,32
$C,U,147,R.I,2,20,0,147,7659.9982,79.044,T,40.2368,33,0.0,1,0.0,1,2,40.2368,Active,Y,4,127,1,63
$C,U,65683,R.I,3,22,1,147,7660.89,79.1104,T,40.6872,3,0.0,1,0.8918,0,3,40.6872,Active,Y,4,128,2,0
$C,U,196755,R.I,10,1,3,147,7671.9708,79.5873,T,40.7755,36,0.0,1,1.2552,0,10,40.7755,Active,Y,5,135,4,3
$C,U,262281,R.I,28,18,4,137,6851.9678,41.139,T,40.6947,99,0.0,11,0.0,5,28,40.6947,Contact,Y,4,133,5,4
$C,U,327826,R.I,22,21,5,146,7663.6953,77.4303,T,40.817,38,0.0,2,0.0,1,22,40.817,Active,Y,5,129,6,3
$C,U,393283,R.I,30,13,6,67,3557.4546,41.9554,T,40.3864,31,0.0,81,0.0,43,30,40.3864,Contact,Y,2,50,7,0
$C,U,458897,R.I,26,3,7,145,7539.222,78.8056,T,40.1538,131,0.0,3,0.0,1,26,40.1538,Contact,Y,4,128,8,0
$C,U,524435,R.I,8,9,8,147,7667.913,77.8492,T,40.6543,133,0.0,1,1.3105,0,8,40.6543,Active,Y,4,130,9,0
$C,U,589971,R.I,20,14,9,147,7682.2642,83.9647,T,40.2389,34,0.0,1,0.3178,0,20,40.2389,Active,Y,6,143,10,19
$C,U,655507,R.I,9,4,10,147,7670.7156,78.6553,T,40.7921,36,0.0,1,2.8026,0,9,40.7921,Active,Y,4,127,11,0
$C,U,721043,R.I,6,98,11,147,7665.4013,77.6845,T,40.7202,94,0.0,1,2.8432,0,6,40.7202,Active,Y,4,125,12,0
$C,U,786579,R.I,17,19,12,147,7679.0266,83.6211,T,40.9694,111,0.0,1,2.4925,0,17,40.9694,Active,Y,4,141,13,7
$C,U,852115,R.I,4,28,13,147,7661.7693,78.0622,T,40.6785,108,0.0,1,0.8793,0,4,40.6785,Active,Y,4,130,14,1
$C,U,917651,R.I,19,23,14,147,7681.9464,83.8919,T,40.2602,34,0.0,1,0.9821,0,19,40.2602,Active,Y,5,141,15,0
$C,U,983086,R.I,32,30,15,46,1969.6151,41.3566,T,40.578,36,0.0,102,0.0,11,32,40.578,Contact,Y,1,33,16,0
$C,U,1048686,R.I,29,32,16,110,6069.9208,368.7691,P,40.7849,103,0.0,38,0.0,27,29,40.7849,Mechanical,Y,6,110,17,0
$C,U,1114259,R.I,16,6,17,147,7676.5341,82.2592,T,40.6059,109,0.0,1,0.8775,0,16,40.6059,Active,Y,5,137,18,0
$C,U,1179693,R.I,33,33,18,45,1965.4848,44.3156,T,41.3788,37,0.0,103,0.0,1,33,41.3788,Contact,Y,1,31,19,0
$C,U,1245330,R.I,23,59,19,146,7669.1971,78.0784,T,41.0912,132,0.0,2,5.5018,0,23,41.0912,Active,Y,6,129,20,0
$C,U,1310867,R.I,12,29,20,147,7673.4335,80.4167,T,40.2314,110,0.0,1,1.0708,0,12,40.2314,Active,Y,5,141,21,3
$C,U,1376403,R.I,18,88,21,147,7680.9643,83.7213,T,40.9438,41,0.0,1,1.9377,0,18,40.9438,Active,Y,6,141,22,0
$C,U,1441939,R.I,21,25,22,147,7683.0397,82.375,T,40.7877,108,0.0,1,0.7755,0,21,40.7877,Active,Y,5,141,23,0
$C,U,1507475,R.I,7,24,23,147,7666.6025,78.3135,T,40.7937,127,0.0,1,1.2012,0,7,40.7937,Active,Y,4,125,24,0
$C,U,1638547,R.I,14,64,25,147,7674.8007,81.6391,T,40.6814,39,0.0,1,0.7033,0,14,40.6814,Active,Y,4,131,26,1
$C,U,1704083,R.I,15,66,26,147,7675.6566,81.2284,T,40.9943,106,0.0,1,0.8559,0,15,40.9943,Active,Y,5,136,27,0
$C,U,1769614,R.I,27,7,27,142,7683.9427,81.1855,T,41.5082,38,0.0,6,144.7207,3,27,41.5082,Active,Y,8,138,28,0
$C,U,1835065,R.I,31,10,28,57,2868.7882,42.6411,T,40.4135,37,0.0,91,0.0,10,31,40.4135,Contact,Y,2,53,29,0
$C,U,1900691,R.I,11,15,29,147,7672.3627,79.6751,T,40.4614,42,0.0,1,0.3919,0,11,40.4614,Active,Y,5,138,30,12
$C,U,1966227,R.I,13,60,30,147,7674.0974,80.4193,T,40.64,37,0.0,1,0.6639,0,13,40.64,Active,Y,4,131,31,0
$C,U,2031763,R.I,5,27,31,147,7662.5581,78.0382,T,40.6869,132,0.0,1,0.7888,0,5,40.6869,Active,Y,4,130,32,0
$C,U,148,R.I,2,20,0,148,7754.5319,94.5337,T,40.2368,33,1.114,0,1.114,0,2,40.2368,Active,Y,4,127,1,63
$C,U,65683,R.I,3,22,1,147,7660.89,79.1104,T,40.6872,3,0.0,1,0.0,1,3,40.6872,Active,Y,4,128,2,0
$C,U,65684,R.I,3,22,1,148,7755.6001,94.7101,T,40.6872,3,2.1822,0,1.0682,0,3,40.6872,Active,Y,4,128,2,0
$C,U,852115,R.I,4,28,13,147,7661.7693,78.0622,T,40.6785,108,0.0,1,0.0,1,4,40.6785,Active,Y,4,130,14,1
$C,U,852116,R.I,4,28,13,148,7756.667,94.8977,T,40.6785,108,3.2491,0,1.0669,0,4,40.6785,Active,Y,4,130,14,1
$C,U,2031763,R.I,5,27,31,147,7662.5581,78.0382,T,40.6869,132,0.0,1,0.0,1,5,40.6869,Active,Y,4,130,32,0
$C,U,2031764,R.I,5,27,31,148,7757.4208,94.8627,T,40.6869,132,4.0029,0,0.7538,0,5,40.6869,Active,Y,4,130,32,0
$C,U,721043,R.I,6,98,11,147,7665.4013,77.6845,T,40.7202,94,0.0,1,0.0,1,6,40.7202,Active,Y,4,125,12,0
$C,U,327827,R.I,22,21,5,147,7757.988,94.2927,T,40.817,38,4.5701,1,74.9483,0,22,40.817,Active,Y,5,129,6,3
$C,U,1245330,R.I,23,59,19,146,7669.1971,78.0784,T,41.0912,132,0.0,2,0.0,1,23,41.0912,Active,Y,6,129,20,0
$C,U,1573010,R.I,24,26,24,146,7679.8704,83.3809,T,40.8811,115,0.0,2,10.6733,0,24,40.8811,Active,Y,6,134,25,0
$C,U,2097298,R.I,25,17,32,146,7682.6663,83.3286,T,41.061,36,0.0,2,2.7959,0,25,41.061,Active,Y,7,142,33,0
$C,U,721044,R.I,6,98,11,148,7759.3002,93.8989,T,40.7202,94,5.8823,0,1.8794,0,6,40.7202,Active,Y,4,125,12,0
$C,U,1507475,R.I,7,24,23,147,7666.6025,78.3135,T,40.7937,127,0.0,1,0.0,1,7,40.7937,Active,Y,4,125,24,0
$C,U,1507476,R.I,7,24,23,148,7760.2196,93.6171,T,40.7937,127,6.8017,0,0.9194,0,7,40.7937,Active,Y,4,125,24,0
$C,U,524435,R.I,8,9,8,147,7667.913,77.8492,T,40.6543,133,0.0,1,0.0,1,8,40.6543,Active,Y,4,130,9,0
$C,U,524436,R.I,8,9,8,148,7761.2891,93.3761,T,40.6543,133,7.8712,0,1.0695,0,8,40.6543,Active,Y,4,130,9,0
$C,U,1245331,R.I,23,59,19,147,7761.7795,92.5824,T,41.0912,132,8.3616,1,3.7915,0,23,41.0912,Active,Y,6,129,20,0
$C,U,655507,R.I,9,4,10,147,7670.7156,78.6553,T,40.7921,36,0.0,1,0.0,1,9,40.7921,Active,Y,4,127,11,0
$C,U,1573010,R.I,24,26,24,146,7679.8704,83.3809,T,40.8811,115,0.0,2,0.0,1,24,40.8811,Active,Y,6,134,25,0
$C,U,655508,R.I,9,4,10,148,7762.1338,91.4182,T,40.7921,36,8.7159,0,0.8447,0,9,40.7921,Active,Y,4,127,11,0
$C,U,196755,R.I,10,1,3,147,7671.9708,79.5873,T,40.7755,36,0.0,1,0.0,1,10,40.7755,Active,Y,5,135,4,3
$C,U,196756,R.I,10,1,3,148,7762.8417,90.8709,T,40.7755,36,9.4238,0,0.7079,0,10,40.7755,Active,Y,5,135,4,3
$C,U,1900692,R.I,11,15,29,148,7763.1013,90.7386,T,40.4614,42,9.6834,0,0.2596,0,11,40.4614,Active,Y,5,138,30,12
$C,U,1310868,R.I,12,29,20,148,7763.711,90.2775,T,40.2314,110,10.2931,0,0.6097,0,12,40.2314,Active,Y,5,141,21,3
$C,U,1966227,R.I,13,60,30,147,7674.0974,80.4193,T,40.64,37,0.0,1,0.0,1,13,40.64,Active,Y,4,131,31,0
$C,U,1966228,R.I,13,60,30,148,7764.5644,90.467,T,40.64,37,11.1465,0,0.8534,0,13,40.64,Active,Y,4,131,31,0
$C,U,1638547,R.I,14,64,25,147,7674.8007,81.6391,T,40.6814,39,0.0,1,0.0,1,14,40.6814,Active,Y,4,131,26,1
$C,U,1704084,R.I,14,66,26,148,7764.9269,89.2703,T,40.9943,106,11.509,0,0.3625,0,14,40.9943,Active,Y,5,136,27,0
$C,U,1114259,R.I,16,6,17,147,7676.5341,82.2592,T,40.6059,109,0.0,1,1.7334,0,16,40.6059,Active,Y,5,137,18,0
$C,U,1638547,R.I,15,64,25,147,7674.8007,81.6391,T,40.6814,39,0.0,1,0.0,1,15,40.6814,Active,Y,4,131,26,1
$C,U,1638548,R.I,15,64,25,148,7766.0975,91.2968,T,40.6814,39,12.6796,0,1.1706,0,15,40.6814,Active,Y,4,131,26,1
$C,U,1114260,R.I,16,6,17,148,7766.4354,89.9013,T,40.6059,109,13.0175,0,0.3379,0,16,40.6059,Active,Y,5,137,18,0
$C,U,786580,R.I,17,19,12,148,7766.6692,87.6426,T,40.9694,111,13.2513,0,0.2338,0,17,40.9694,Active,Y,4,141,13,7
$C,U,1376403,R.I,18,88,21,147,7680.9643,83.7213,T,40.9438,41,0.0,1,0.0,1,18,40.9438,Active,Y,6,141,22,0
$C,U,1573011,R.I,24,26,24,147,7767.1749,87.3045,T,40.8811,115,13.757,1,5.3954,0,24,40.8811,Active,Y,6,134,25,0
$C,U,1376404,R.I,18,88,21,148,7767.4734,86.5091,T,40.9438,41,14.0555,0,0.8042,0,18,40.9438,Active,Y,6,141,22,0
$C,U,917651,R.I,19,23,14,147,7681.9464,83.8919,T,40.2602,34,0.0,1,0.0,1,19,40.2602,Active,Y,5,141,15,0
$C,U,2097298,R.I,25,17,32,146,7682.6663,83.3286,T,41.061,36,0.0,2,0.0,1,25,41.061,Active,Y,7,142,33,0
$C,U,917652,R.I,19,23,14,148,7768.743,86.7966,T,40.2602,34,15.3251,0,1.2696,0,19,40.2602,Active,Y,5,141,15,0
$C,U,589972,R.I,20,14,9,148,7769.1476,86.8834,T,40.2389,34,15.7297,0,0.4046,0,20,40.2389,Active,Y,6,143,10,19
$C,U,1441939,R.I,21,25,22,147,7683.0397,82.375,T,40.7877,108,0.0,1,0.0,1,21,40.7877,Active,Y,5,141,23,0
$C,U,2097299,R.I,25,17,32,147,7769.7185,87.0522,T,41.061,36,16.3006,1,2.5436,0,25,41.061,Active,Y,7,142,33,0
$C,U,1441940,R.I,21,25,22,148,7770.2305,87.1908,T,40.7877,108,16.8126,0,1.0829,0,21,40.7877,Active,Y,5,141,23,0
$C,U,327827,R.I,22,21,5,147,7757.988,94.2927,T,40.817,38,4.5701,1,0.0,1,22,40.817,Active,Y,5,129,6,3
$C,U,1769615,R.I,27,7,27,143,7771.3677,87.425,T,41.5082,38,17.9498,5,232.1457,2,27,41.5082,Active,Y,8,138,28,0
$C,R,393283,R.I,30,13,6,67,3557.4546,41.9554,T,40.3864,31,0.0,81,0.0,43,30,40.3864,Contact,Y,2,50,7,0
$C,R,983086,R.I,32,30,15,46,1969.6151,41.3566,T,40.578,36,0.0,102,0.0,11,32,40.578,Contact,Y,1,33,16,0
$C,R,1179693,R.I,33,33,18,45,1965.4848,44.3156,T,41.3788,37,0.0,103,0.0,1,33,41.3788,Contact,Y,1,31,19,0
$C,R,1835065,R.I,31,10,28,57,2868.7882,42.6411,T,40.4135,37,0.0,91,0.0,10,31,40.4135,Contact,Y,2,53,29,0
$C,R,1048686,R.I,29,32,16,110,6069.9208,368.7691,P,40.7849,103,0.0,38,0.0,27,29,40.7849,Mechanical,Y,6,110,17,0
$C,R,393283,R.I,30,13,6,67,3557.4546,41.9554,T,40.3864,31,0.0,81,0.0,43,30,40.3864,Contact,Y,2,50,7,0
$C,R,983086,R.I,32,30,15,46,1969.6151,41.3566,T,40.578,36,0.0,102,0.0,11,32,40.578,Contact,Y,1,33,16,0
$C,R,1179693,R.I,33,33,18,45,1965.4848,44.3156,T,41.3788,37,0.0,103,0.0,1,33,41.3788,Contact,Y,1,31,19,0
$C,R,1835065,R.I,31,10,28,57,2868.7882,42.6411,T,40.4135,37,0.0,91,0.0,10,31,40.4135,Contact,Y,2,53,29,0
$C,R,1048686,R.I,29,32,16,110,6069.9208,368.7691,P,40.7849,103,0.0,38,0.0,27,29,40.7849,Mechanical,Y,6,110,17,0
$C,U,131221,R.I,1,12,2,149,7847.5505,94.1326,T,40.359,36,0.0,0,0.0,0,1,40.359,Active,Y,4,129,3,33
$C,U,148,R.I,2,20,0,148,7754.5319,94.5337,T,40.2368,33,0.0,1,0.0,1,2,40.2368,Active,Y,4,127,1,63
$C,U,65684,R.I,3,22,1,148,7755.6001,94.7101,T,40.6872,3,0.0,1,1.0682,0,3,40.6872,Active,Y,4,128,2,0
$C,U,196756,R.I,10,1,3,148,7762.8417,90.8709,T,40.7755,36,0.0,1,0.7079,0,10,40.7755,Active,Y,5,135,4,3
$C,U,262281,R.I,28,18,4,137,6851.9678,41.139,T,40.6947,99,0.0,12,0.0,6,28,40.6947,Contact,Y,4,133,5,4
$C,U,327827,R.I,22,21,5,147,7757.988,94.2927,T,40.817,38,0.0,2,0.0,1,22,40.817,Active,Y,5,129,6,3
$C,U,393283,R.I,30,13,6,67,3557.4546,41.9554,T,40.3864,31,0.0,82,0.0,43,30,40.3864,Contact,Y,2,50,7,0
$C,U,458897,R.I,26,3,7,145,7539.222,78.8056,T,40.1538,131,0.0,4,0.0,2,26,40.1538,Contact,Y,4,128,8,0
$C,U,524436,R.I,8,9,8,148,7761.2891,93.3761,T,40.6543,133,0.0,1,1.0695,0,8,40.6543,Active,Y,4,130,9,0
$C,U,589972,R.I,20,14,9,148,7769.1476,86.8834,T,40.2389,34,0.0,1,0.4046,0,20,40.2389,Active,Y,6,143,10,19
$C,U,655508,R.I,9,4,10,148,7762.1338,91.4182,T,40.7921,36,0.0,1,0.8447,0,9,40.7921,Active,Y,4,127,11,0
$C,U,721044,R.I,6,98,11,148,7759.3002,93.8989,T,40.7202,94,0.0,1,1.8794,0,6,40.7202,Active,Y,4,125,12,0
$C,U,786580,R.I,17,19,12,148,7766.6692,87.6426,T,40.9694,111,0.0,1,0.2338,0,17,40.9694,Active,Y,4,141,13,7
$C,U,852116,R.I,4,28,13,148,7756.667,94.8977,T,40.6785,108,0.0,1,1.0669,0,4,40.6785,Active,Y,4,130,14,1
$C,U,917652,R.I,19,23,14,148,7768.743,86.7966,T,40.2602,34,0.0,1,1.2696,0,19,40.2602,Active,Y,5,141,15,0
$C,U,983086,R.I,32,30,15,46,1969.6151,41.3566,T,40.578,36,0.0,103,0.0,11,32,40.578,Contact,Y,1,33,16,0
$C,U,1048686,R.I,29,32,16,110,6069.9208,368.7691,P,40.7849,103,0.0,39,0.0,27,29,40.7849,Mechanical,Y,6,110,17,0
$C,U,1114260,R.I,16,6,17,148,7766.4354,89.9013,T,40.6059,109,0.0,1,0.3379,0,16,40.6059,Active,Y,5,137,18,0
$C,U,1179693,R.I,33,33,18,45,1965.4848,44.3156,T,41.3788,37,0.0,104,0.0,1,33,41.3788,Contact,Y,1,31,19,0
$C,U,1245331,R.I,23,59,19,147,7761.7795,92.5824,T,41.0912,132,0.0,2,3.7915,0,23,41.0912,Active,Y,6,129,20,0
$C,U,1310868,R.I,12,29,20,148,7763.711,90.2775,T,40.2314,110,0.0,1,0.6097,0,12,40.2314,Active,Y,5,141,21,3
$C,U,1376404,R.I,18,88,21,148,7767.4734,86.5091,T,40.9438,41,0.0,1,0.8042,0,18,40.9438,Active,Y,6,141,22,0
$C,U,1441940,R.I,21,25,22,148,7770.2305,87.1908,T,40.7877,108,0.0,1,1.0829,0,21,40.7877,Active,Y,5,141,23,0
$C,U,1507476,R.I,7,24,23,148,7760.2196,93.6171,T,40.7937,127,0.0,1,0.9194,0,7,40.7937,Active,Y,4,125,24,0
$C,U,1638548,R.I,15,64,25,148,7766.0975,91.2968,T,40.6814,39,0.0,1,1.1706,0,15,40.6814,Active,Y,4,131,26,1
$C,U,1704084,R.I,14,66,26,148,7764.9269,89.2703,T,40.9943,106,0.0,1,0.3625,0,14,40.9943,Active,Y,5,136,27,0
$C,U,1769615,R.I,27,7,27,143,7771.3677,87.425,T,41.5082,38,0.0,6,232.1457,2,27,41.5082,Active,Y,8,138,28,0
$C,U,1835065,R.I,31,10,28,57,2868.7882,42.6411,T,40.4135,37,0.0,92,0.0,10,31,40.4135,Contact,Y,2,53,29,0
$C,U,1900692,R.I,11,15,29,148,7763.1013,90.7386,T,40.4614,42,0.0,1,0.2596,0,11,40.4614,Active,Y,5,138,30,12
$C,U,1966228,R.I,13,60,30,148,7764.5644,90.467,T,40.64,37,0.0,1,0.8534,0,13,40.64,Active,Y,4,131,31,0
$C,U,2031764,R.I,5,27,31,148,7757.4208,94.8627,T,40.6869,132,0.0,1,0.7538,0,5,40.6869,Active,Y,4,130,32,0
$C,U,149,R.I,2,20,0,149,7848.5284,93.9965,T,40.2368,33,0.9779,0,0.9779,0,2,40.2368,Active,Y,4,127,1,63
$C,U,65684,R.I,3,22,1,148,7755.6001,94.7101,T,40.6872,3,0.0,1,0.0,1,3,40.6872,Active,Y,4,128,2,0
$C,U,1573011,R.I,24,26,24,147,7767.1749,87.3045,T,40.8811,115,0.0,2,5.3954,0,24,40.8811,Active,Y,6,134,25,0
$C,U,65685,R.I,3,22,1,149,7850.1715,94.5714,T,40.6872,3,2.621,0,1.6431,0,3,40.6872,Active,Y,4,128,2,0
$C,U,852116,R.I,4,28,13,148,7756.667,94.8977,T,40.6785,108,0.0,1,0.0,1,4,40.6785,Active,Y,4,130,14,1
$C,U,852117,R.I,4,28,13,149,7851.052,94.385,T,40.6785,108,3.5015,0,0.8805,0,4,40.6785,Active,Y,4,130,14,1
$C,U,2031764,R.I,5,27,31,148,7757.4208,94.8627,T,40.6869,132,0.0,1,0.0,1,5,40.6869,Active,Y,4,130,32,0
$C,U,2097299,R.I,25,17,32,147,7769.7185,87.0522,T,41.061,36,0.0,2,2.5436,0,25,41.061,Active,Y,7,142,33,0
$C,U,2031765,R.I,5,27,31,149,7853.1291,95.7083,T,40.6869,132,5.5786,0,2.0771,0,5,40.6869,Active,Y,4,130,32,0
$C,U,721044,R.I,6,98,11,148,7759.3002,93.8989,T,40.7202,94,0.0,1,0.0,1,6,40.7202,Active,Y,4,125,12,0
$C,U,327828,R.I,22,21,5,148,7853.9707,95.9827,T,40.817,38,6.4202,1,83.7402,0,22,40.817,Active,Y,5,129,6,3
$C,U,1245331,R.I,23,59,19,147,7761.7795,92.5824,T,41.0912,132,0.0,2,0.0,1,23,41.0912,Active,Y,6,129,20,0
$C,U,721045,R.I,6,98,11,149,7855.1335,95.8333,T,40.7202,94,7.583,0,2.0044,0,6,40.7202,Active,Y,4,125,12,0
$C,U,1507477,R.I,7,24,23,149,7855.678,95.4584,T,40.7937,127,8.1275,0,0.5445,0,7,40.7937,Active,Y,4,125,24,0
