,car_number,completed_laps,elapsed_time,last_laptime,best_laptime,best_lap,time_behind_leader,laps_behind_leader,time_behind_prec,laps_behind_prec,overall_rank,overall_best_laptime,track_status,pit_stop_count,last_pitted_lap,start_position,laps_led
2496,29,84,4566.174,41.3985,40.5246,43,20.752,0,0.2134,0,22,40.5246,0,3,70,21,0
2497,29,85,4608.402,42.228,40.5246,43,21.834,0,0.4409,0,22,40.5246,0,3,70,21,0
2498,29,86,4650.613,42.211000000000006,40.5246,43,22.8365,0,0.3504,0,22,40.5246,0,3,70,21,0
2499,29,87,4692.7284,42.1154,40.5246,43,23.6622,0,0.1869,0,22,40.5246,0,3,70,21,0
2500,29,88,4734.840999999999,42.1126,40.5246,43,23.6794,0,1.2078,0,21,40.5246,0,3,70,21,0
2501,29,89,4777.8724,43.0314,40.5246,43,24.229,0,1.3661,0,21,40.5246,0,3,70,21,0
2502,29,90,4820.3688,42.4964,40.5246,43,23.8071,0,0.1863,0,21,40.5246,0,3,70,21,0
2503,29,91,4863.3188,42.95,40.5246,43,25.7093,0,0.5694,0,19,40.5246,0,3,70,21,0
2504,29,92,4904.8656,41.5468,40.5246,43,24.916,0,0.8688,0,18,40.5246,0,3,70,21,0
2505,29,93,4947.0385,42.1729,40.5246,43,26.3758,0,0.8352,0,14,40.5246,0,3,70,21,0
2506,29,94,4988.9784,41.9399,40.5246,43,15.8411,0,0.449,0,11,40.5246,0,3,70,21,0
2507,29,95,5031.3485,42.3701,40.5246,43,5.0945,0,0.1853,0,7,40.5246,0,3,70,21,0
2508,29,96,5074.0883,42.7398,40.5246,43,4.8692,0,0.5984,0,5,40.5246,0,3,70,21,0
2509,29,97,5116.2547,42.1664,40.5246,43,2.5525,0,0.5812,0,4,40.5246,0,3,70,21,0
2510,29,98,5159.0717,42.817,40.5246,43,2.4185,0,0.3559,0,4,40.5246,0,3,70,21,0
2511,29,99,5202.6836,43.6119,40.5246,43,3.8926,0,0.3834,0,4,40.5246,0,3,70,21,0
2512,29,100,5246.5883,43.9047,40.5246,43,5.9255,0,1.4266,0,4,40.5246,0,3,70,21,0
2513,29,101,5288.1748,41.5865,40.5246,43,5.7803,0,2.2188,0,3,40.5246,0,3,70,21,0
2514,29,102,5329.5575,41.3827,40.5246,43,5.525,0,1.6779,0,3,40.5246,0,3,70,21,0
2515,29,103,5370.8975,41.34,40.5246,43,5.2667,0,1.1679,0,3,40.5246,0,3,70,21,0
2516,29,104,5413.0581,42.1606,40.5246,43,5.455,0,0.3902,0,3,40.5246,0,3,70,21,0
2517,29,105,5454.793000000001,41.7349,40.5246,43,5.1122,0,0.3995,0,3,40.5246,0,3,70,21,0
2518,29,106,5520.4564,65.6634,40.5246,43,19.2394,0,0.4202,0,14,40.5246,0,4,106,21,0
2519,29,107,5576.2178,55.7614,40.5246,43,33.4521,0,0.9923,0,20,40.5246,0,4,106,21,0
2520,29,108,5617.2491,41.0313,40.5246,43,31.4487,0,0.4992,0,20,40.5246,0,4,106,21,0
2521,29,109,5658.1974,40.9483,40.5246,43,30.7647,0,0.0137,0,19,40.5246,0,4,106,21,0
2522,29,110,5698.4288,40.2314,40.2314,110,29.703000000000003,0,2.0163,0,18,40.2314,0,4,106,21,0
2523,29,111,5738.7614,40.3326,40.2314,110,28.7558,0,1.2711,0,18,40.2314,0,4,106,21,0
2524,29,112,5779.0436,40.2822,40.2314,110,27.4084,0,0.7183,0,18,40.2314,0,4,106,21,0
2525,29,113,5820.1083,41.0647,40.2314,110,27.2794,0,0.3784,0,18,40.2314,0,4,106,21,0
2526,29,114,5861.4626,41.3543,40.2314,110,27.502,0,0.3295,0,18,40.2314,0,4,106,21,0
2527,29,115,5903.0057,41.5431,40.2314,110,27.794,0,0.3391,0,18,40.2314,0,4,106,21,0
2528,29,116,5944.4265,41.4208,40.2314,110,27.7798,0,0.2145,0,18,40.2314,0,4,106,21,0
2529,29,117,5986.2224,41.7959,40.2314,110,28.0575,0,0.4919,0,18,40.2314,0,4,106,21,0
2530,29,118,6027.5774,41.355,40.2314,110,27.7538,0,0.1549,0,18,40.2314,0,4,106,21,0
2531,29,119,6069.3852,41.8078,40.2314,110,27.7569,0,0.2927,0,18,40.2314,0,4,106,21,0
2532,29,120,6111.3109,41.9257,40.2314,110,27.5509,0,0.4075,0,18,40.2314,0,4,106,21,0
2533,29,121,6153.0369,41.726000000000006,40.2314,110,25.2953,0,0.2689,0,17,40.2314,0,4,106,21,0
2534,29,122,6195.3571,42.3202,40.2314,110,25.0678,0,0.5849,0,17,40.2314,0,4,106,21,0
2535,29,123,6237.1722,41.8151,40.2314,110,25.0839,0,0.2655,0,17,40.2314,0,4,106,21,0
2536,29,124,6278.9899,41.8177,40.2314,110,25.4568,0,0.342,0,17,40.2314,0,4,106,21,0
2537,29,125,6321.1108,42.1209,40.2314,110,26.1586,0,0.5433,0,16,40.2314,0,4,106,21,0
2538,29,126,6363.1535,42.0427,40.2314,110,26.6748,0,0.4984,0,15,40.2314,0,4,106,21,0
2539,29,127,6405.1169,41.9634,40.2314,110,27.1338,0,0.284,0,14,40.2314,0,4,106,21,0
2540,29,128,6447.191999999999,42.0751,40.2314,110,27.7334,0,0.3493,0,13,40.2314,0,4,106,21,0
2541,29,129,6489.4956,42.3036,40.2314,110,23.3026,0,0.4904,0,11,40.2314,0,4,106,21,0
2542,29,130,6531.484,41.9884,40.2314,110,8.1585,0,0.3007,0,8,40.2314,0,4,106,21,0
2543,29,131,6573.8458,42.3618,40.2314,110,8.4535,0,0.1631,0,5,40.2314,0,4,106,21,0
2544,29,132,6616.9658,43.12,40.2314,110,9.255,0,0.0633,0,5,40.2314,0,4,106,21,0
2545,29,133,6659.8928,42.927,40.2314,110,3.5839,0,0.2045,0,4,40.2314,0,4,106,21,0
2546,29,134,6702.0,42.1072,40.2314,110,4.1846,0,0.3882,0,4,40.2314,0,4,106,21,0
2547,29,135,6744.5869,42.5869,40.2314,110,0.7089,0,0.2012,0,3,40.2314,0,4,106,21,0
2548,29,136,6787.6795,43.0926,40.2314,110,0.8244,0,0.2725,0,3,40.2314,0,4,106,21,0
2549,29,137,6830.7268,43.0473,40.2314,110,0.7449,0,0.7449,0,2,40.2314,0,4,106,21,0
2550,29,138,6873.3093,42.5825,40.2314,110,0.0,0,0.0,0,1,40.2314,0,4,106,21,1
2551,29,139,6935.1169,61.8076,40.2314,110,0.0,0,0.0,0,1,40.2314,1,4,106,21,2
2552,29,140,7029.8724,94.7555,40.2314,110,0.0,0,0.0,0,1,40.2314,1,4,106,21,3
2553,29,141,7163.8856,134.0132,40.2314,110,15.787,0,0.9274,0,19,40.2314,1,5,141,21,3
2554,29,142,7269.2163,105.3307,40.2314,110,17.0292,0,1.5290000000000001,0,17,40.2314,1,5,141,21,3
2555,29,143,7372.1204,102.9041,40.2314,110,16.1887,0,1.1293,0,17,40.2314,1,5,141,21,3
